innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,Abhishek Sharma,56,6.5
1,Sunrisers Hyderabad,2,MA Agarwal,68,8.4
1,Sunrisers Hyderabad,3,TM Head,90,11.3
1,Sunrisers Hyderabad,4,Nithish Kumar Reddy,92,12.1
1,Sunrisers Hyderabad,5,H Klaasen,96,13.1
1,Sunrisers Hyderabad,6,Shahbaz Ahmed,120,16.1
1,Sunrisers Hyderabad,7,M Jansen,124,16.5
1,Sunrisers Hyderabad,8,Abdul Samad,136,17.6
2,Mumbai Indians,1,Ishan Kishan,26,2.4
2,Mumbai Indians,2,RG Sharma,31,4.2
2,Mumbai Indians,3,Naman Dhir,31,5.1
