innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,17,6,Sunrisers Hyderabad,Abdul Samad,PP Chawla,Tapan Sharma,wicket,struck down,False
2,5,3,Sunrisers Hyderabad,Tilak Varma,B Kumar,Tapan Sharma,wicket,struck down,False
