innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,TM Head,38,21,Abhishek Sharma,11,16,56,35
1,Sunrisers Hyderabad,2,MA Agarwal,5,6,TM Head,7,5,12,11
1,Sunrisers Hyderabad,3,Nithish Kumar Reddy,19,13,TM Head,3,4,22,17
1,Sunrisers Hyderabad,4,H Klaasen,1,2,Nithish Kumar Reddy,1,2,2,4
1,Sunrisers Hyderabad,5,M Jansen,3,4,H Klaasen,1,2,4,6
1,Sunrisers Hyderabad,6,Shahbaz Ahmed,10,12,M Jansen,13,6,24,18
1,Sunrisers Hyderabad,7,Abdul Samad,2,2,M Jansen,1,2,4,4
1,Sunrisers Hyderabad,8,PJ Cummins,9,5,Abdul Samad,1,2,12,7
1,Sunrisers Hyderabad,9,PJ Cummins,26,12,Sanvir Singh,8,7,37,18
2,Mumbai Indians,1,Ishan Kishan,9,7,RG Sharma,4,3,26,10
2,Mumbai Indians,2,Naman Dhir,0,8,RG Sharma,0,2,5,10
2,Mumbai Indians,3,SA Yadav,0,4,Naman Dhir,0,1,0,5
2,Mumbai Indians,4,Tilak Varma,37,32,SA Yadav,102,47,143,79
