match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2022-03-29,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",9,19,1,0,47.37,c SO Hetmyer b YS Chahal,2
12,2022-04-04,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",13,11,2,0,118.18,c MK Pandey b Avesh Khan,1
17,2022-04-09,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",75,50,5,3,150.0,c CJ Jordan b DJ Bravo,1
21,2022-04-11,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",42,32,6,0,131.25,c B Sai Sudharsan b Rashid Khan,1
25,2022-04-15,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",3,10,0,0,30.0,b PJ Cummins,1
28,2022-04-17,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",31,25,3,1,124.0,c M Shahrukh Khan b RD Chahar,1
36,2022-04-23,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",47,28,8,1,167.86,c Anuj Rawat b HV Patel,1
40,2022-04-27,Gujarat Titans,"Wankhede Stadium, Mumbai",65,42,6,3,154.76,b AS Joseph,1
46,2022-05-01,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",39,24,5,1,162.5,c D Pretorius b Mukesh Choudhary,1
50,2022-05-05,Delhi Capitals,"Brabourne Stadium, Mumbai",7,6,1,0,116.67,c Kuldeep Yadav b KK Ahmed,1
54,2022-05-08,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",0,3,0,0,0.0,b GJ Maxwell,1
61,2022-05-14,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",43,28,4,2,153.57,c SW Billings b CV Varun,1
65,2022-05-17,Mumbai Indians,"Wankhede Stadium, Mumbai",9,10,1,0,90.0,c M Markande b DR Sams,1
70,2022-05-22,Punjab Kings,"Wankhede Stadium, Mumbai",43,32,5,2,134.38,c LS Livingstone b Harpreet Brar,2
