innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,42,2,10.5,6,1,0
1,Punjab Kings,HV Patel,4.0,0,24,3,6.0,10,2,0
1,Punjab Kings,Harpreet Brar,1.0,0,19,0,19.0,1,0,0
1,Punjab Kings,K Rabada,3.0,0,24,0,8.0,7,1,0
1,Punjab Kings,RD Chahar,4.0,0,23,3,5.75,10,1,0
1,Punjab Kings,SM Curran,4.0,0,34,1,8.5,3,0,0
2,Chennai Super Kings,MJ Santner,3.0,0,10,1,3.33,11,0,0
2,Chennai Super Kings,RA Jadeja,4.0,0,20,3,5.0,9,0,0
2,Chennai Super Kings,RJ Gleeson,4.0,0,41,0,10.25,10,2,0
2,Chennai Super Kings,SN Thakur,2.0,0,12,1,6.0,3,1,0
2,Chennai Super Kings,Simarjeet Singh,3.0,0,16,2,5.33,10,0,0
2,Chennai Super Kings,TU Deshpande,4.0,0,35,2,8.75,11,1,0
