match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
32,2014-05-10,Sunrisers Hyderabad,Feroz Shah Kotla,2,3,0,0,66.67,not out,8
38,2014-05-13,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,6,0,0,33.33,not out,8
41,2014-05-15,Rajasthan Royals,"Sardar Patel Stadium, Motera",14,12,2,0,116.67,c SPD Smith b KK Cooper,10
