innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,4,6,Chennai Super Kings,N Pooran,A Kamboj,VK Sharma,wicket,upheld,False
1,14,1,Lucknow Super Giants,A Badoni,RA Jadeja,VK Sharma,wicket,upheld,False
2,8,6,Chennai Super Kings,R Ravindra,AK Markram,VK Sharma,wicket,struck down,False
2,13,6,Lucknow Super Giants,V Shankar,Ravi Bishnoi,UV Gandhe,wicket,struck down,True
