match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2019-03-25,Kings XI Punjab,Sawai Mansingh Stadium,1.0,0,5,0,5.0,2,0,0
8,2019-03-29,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,27,3,6.75,8,0,0
12,2019-03-31,Chennai Super Kings,MA Chidambaram Stadium,3.0,0,23,0,7.67,5,0,0
14,2019-04-02,Royal Challengers Bangalore,Sawai Mansingh Stadium,4.0,1,12,3,3.0,16,0,0
21,2019-04-07,Kolkata Knight Riders,Sawai Mansingh Stadium,4.0,0,35,2,8.75,8,0,0
25,2019-04-11,Chennai Super Kings,Sawai Mansingh Stadium,4.0,0,31,0,7.75,3,0,0
27,2019-04-13,Mumbai Indians,Wankhede Stadium,4.0,0,21,0,5.25,10,0,0
32,2019-04-16,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,31,0,7.75,4,0,0
36,2019-04-20,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,21,2,5.25,8,0,0
40,2019-04-22,Delhi Capitals,Sawai Mansingh Stadium,4.0,0,47,2,11.75,8,0,1
43,2019-04-25,Kolkata Knight Riders,Eden Gardens,3.0,0,31,1,10.33,8,0,0
45,2019-04-27,Sunrisers Hyderabad,Sawai Mansingh Stadium,4.0,0,30,2,7.5,8,0,0
49,2019-04-30,Royal Challengers Bangalore,M.Chinnaswamy Stadium,1.0,0,12,3,12.0,3,0,0
53,2019-05-04,Delhi Capitals,Arun Jaitley Stadium,4.0,0,21,2,5.25,13,0,0
