match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2010-03-14,Kolkata Knight Riders,Eden Gardens,3.0,0,34,0,11.33,5,0,0
7,2010-03-16,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,39,1,9.75,9,1,0
10,2010-03-18,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,20,2,5.0,9,1,1
14,2010-03-20,Mumbai Indians,Brabourne Stadium,4.0,0,35,1,8.75,7,0,0
18,2010-03-23,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,29,0,7.25,10,0,0
20,2010-03-25,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,36,0,9.0,5,1,0
28,2010-03-31,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,21,1,7.0,4,0,0
31,2010-04-02,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,45,1,11.25,7,1,0
35,2010-04-04,Delhi Daredevils,Feroz Shah Kotla,3.0,0,26,0,8.67,7,0,0
40,2010-04-08,Deccan Chargers,M Chinnaswamy Stadium,4.0,0,32,0,8.0,8,0,0
43,2010-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,4.0,0,31,2,7.75,9,1,0
46,2010-04-12,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",4.0,0,40,0,10.0,9,0,0
49,2010-04-14,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,19,1,4.75,11,1,0
52,2010-04-17,Mumbai Indians,M Chinnaswamy Stadium,4.0,0,41,2,10.25,8,1,0
57,2010-04-21,Mumbai Indians,Dr DY Patil Sports Academy,2.0,0,25,0,12.5,1,0,0
59,2010-04-24,Deccan Chargers,Dr DY Patil Sports Academy,2.0,1,3,2,1.5,9,0,0
