match_number,date,opponent,catches,stumpings,run_outs
14,2010-03-20,Mumbai Indians,1,0,0
18,2010-03-23,Chennai Super Kings,1,0,0
31,2010-04-02,Kings XI Punjab,1,0,0
43,2010-04-10,Kolkata Knight Riders,0,0,1
49,2010-04-14,Rajasthan Royals,0,0,1
57,2010-04-21,Mumbai Indians,1,0,0
59,2010-04-24,Deccan Chargers,2,0,0
