match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2010-03-14,Kolkata Knight Riders,Eden Gardens,65,52,7,1,125.0,not out,1
7,2010-03-16,Kings XI Punjab,M Chinnaswamy Stadium,89,55,8,5,161.82,not out,2
10,2010-03-18,Rajasthan Royals,M Chinnaswamy Stadium,44,34,7,0,129.41,not out,2
14,2010-03-20,Mumbai Indians,Brabourne Stadium,66,55,10,0,120.0,not out,2
18,2010-03-23,Chennai Super Kings,M Chinnaswamy Stadium,19,17,4,0,111.76,b L Balaji,2
20,2010-03-25,Delhi Daredevils,M Chinnaswamy Stadium,27,29,3,0,93.1,b A Mishra,2
28,2010-03-31,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",52,49,7,0,106.12,"run out (SK Raina, SB Jakati)",2
31,2010-04-02,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",9,10,1,0,90.0,c MS Bisla b SJ Srivastava,2
35,2010-04-04,Delhi Daredevils,Feroz Shah Kotla,54,42,5,1,128.57,c PD Collingwood b PJ Sangwan,1
40,2010-04-08,Deccan Chargers,M Chinnaswamy Stadium,68,44,9,1,154.55,c RJ Harris b MR Marsh,2
43,2010-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,8,11,0,0,72.73,c CH Gayle b AB Dinda,2
46,2010-04-12,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",27,37,1,0,72.97,c B Sumanth b PP Ojha,2
49,2010-04-14,Rajasthan Royals,Sawai Mansingh Stadium,0,3,0,0,0.0,b Kamran Khan,2
52,2010-04-17,Mumbai Indians,M Chinnaswamy Stadium,14,15,0,1,93.33,b R McLaren,2
57,2010-04-21,Mumbai Indians,Dr DY Patil Sports Academy,11,9,2,0,122.22,c AT Rayudu b SL Malinga,1
59,2010-04-24,Deccan Chargers,Dr DY Patil Sports Academy,19,32,3,0,59.38,c & b R Sharma,1
