innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,Anuj Rawat,4,5,F du Plessis,0,0,7,5
1,Royal Challengers Bangalore,2,V Kohli,0,1,F du Plessis,0,0,0,1
1,Royal Challengers Bangalore,3,F du Plessis,14,15,GJ Maxwell,23,11,37,26
1,Royal Challengers Bangalore,4,SS Prabhudessai,10,9,F du Plessis,6,4,18,12
1,Royal Challengers Bangalore,5,Shahbaz Ahmed,26,22,F du Plessis,41,26,70,48
1,Royal Challengers Bangalore,6,F du Plessis,35,19,KD Karthik,13,8,49,27
1,Royal Challengers Bangalore,7,HV Patel,0,1,KD Karthik,0,0,0,1
2,Lucknow Super Giants,1,Q de Kock,3,5,KL Rahul,13,12,17,17
2,Lucknow Super Giants,2,MK Pandey,6,8,KL Rahul,10,5,16,13
2,Lucknow Super Giants,3,KL Rahul,7,7,KH Pandya,19,11,31,18
2,Lucknow Super Giants,4,KH Pandya,19,13,DJ Hooda,13,14,36,27
2,Lucknow Super Giants,5,A Badoni,4,3,KH Pandya,4,4,8,7
2,Lucknow Super Giants,6,MP Stoinis,16,8,A Badoni,9,10,27,18
2,Lucknow Super Giants,7,JO Holder,3,3,MP Stoinis,8,7,13,10
2,Lucknow Super Giants,8,PVD Chameera,1,3,JO Holder,13,6,15,9
2,Lucknow Super Giants,9,Ravi Bishnoi,0,1,PVD Chameera,0,0,0,1
