innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Avesh Khan,4.0,0,33,0,8.25,7,1,0
1,Lucknow Super Giants,JO Holder,4.0,0,25,2,6.25,8,2,0
1,Lucknow Super Giants,KH Pandya,4.0,0,29,1,7.25,6,0,0
1,Lucknow Super Giants,MP Stoinis,1.0,0,14,0,14.0,0,1,0
1,Lucknow Super Giants,PVD Chameera,3.0,0,31,2,10.33,6,1,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,47,0,11.75,5,1,1
2,Royal Challengers Bangalore,GJ Maxwell,2.0,0,11,1,5.5,6,1,0
2,Royal Challengers Bangalore,HV Patel,4.0,0,47,2,11.75,7,3,0
2,Royal Challengers Bangalore,JR Hazlewood,4.0,0,25,4,6.25,10,2,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,31,1,7.75,11,1,0
2,Royal Challengers Bangalore,PWH de Silva,2.0,0,20,0,10.0,3,0,0
2,Royal Challengers Bangalore,Shahbaz Ahmed,4.0,0,25,0,6.25,9,0,0
