innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,Anuj Rawat,4,5,1,0,80.0,c KL Rahul b PVD Chameera,1
1,Royal Challengers Bangalore,F du Plessis,96,64,11,2,150.0,c MP Stoinis b JO Holder,2
1,Royal Challengers Bangalore,V Kohli,0,1,0,0,0.0,c DJ Hooda b PVD Chameera,3
1,Royal Challengers Bangalore,GJ Maxwell,23,11,3,1,209.09,c JO Holder b KH Pandya,4
1,Royal Challengers Bangalore,SS Prabhudessai,10,9,0,1,111.11,c KH Pandya b JO Holder,5
1,Royal Challengers Bangalore,Shahbaz Ahmed,26,22,1,0,118.18,"run out (KL Rahul, JO Holder)",6
1,Royal Challengers Bangalore,KD Karthik,13,8,0,1,162.5,not out,7
1,Royal Challengers Bangalore,HV Patel,0,1,0,0,0.0,not out,8
2,Lucknow Super Giants,Q de Kock,3,5,0,0,60.0,c GJ Maxwell b JR Hazlewood,1
2,Lucknow Super Giants,KL Rahul,30,24,3,1,125.0,c KD Karthik b HV Patel,2
2,Lucknow Super Giants,MK Pandey,6,8,1,0,75.0,c HV Patel b JR Hazlewood,3
2,Lucknow Super Giants,KH Pandya,42,28,5,2,150.0,c Shahbaz Ahmed b GJ Maxwell,4
2,Lucknow Super Giants,DJ Hooda,13,14,1,0,92.86,c SS Prabhudessai b Mohammed Siraj,5
2,Lucknow Super Giants,A Badoni,13,13,2,0,100.0,c KD Karthik b JR Hazlewood,6
2,Lucknow Super Giants,MP Stoinis,24,15,2,1,160.0,b JR Hazlewood,7
2,Lucknow Super Giants,JO Holder,16,9,0,2,177.78,c Mohammed Siraj b HV Patel,8
2,Lucknow Super Giants,PVD Chameera,1,3,0,0,33.33,not out,9
2,Lucknow Super Giants,Ravi Bishnoi,0,1,0,0,0.0,not out,10
