innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,SV Samson,11,15,2,0,73.33,c JC Buttler b K Rabada,1
1,Chennai Super Kings,RD Gaikwad,74,60,6,4,123.33,not out,2
1,Chennai Super Kings,Urvil Patel,4,3,1,0,133.33,c JO Holder b K Rabada,3
1,Chennai Super Kings,SN Khan,0,1,0,0,0.0,c JC Buttler b Mohammed Siraj,4
1,Chennai Super Kings,D Brevis,2,9,0,0,22.22,c Shubman Gill b MJ Suthar,5
1,Chennai Super Kings,S Dube,22,17,3,1,129.41,b Arshad Khan,6
1,Chennai Super Kings,Kartik Sharma,15,9,3,0,166.67,c JO Holder b K Rabada,7
1,Chennai Super Kings,J Overton,18,6,3,1,300.0,c M Shahrukh Khan b Arshad Khan,8
2,Gujarat Titans,B Sai Sudharsan,87,46,4,7,189.13,c D Brevis b AJ Hosein,1
2,Gujarat Titans,Shubman Gill,33,23,1,3,143.48,st SV Samson b Noor Ahmad,2
2,Gujarat Titans,JC Buttler,39,30,4,1,130.0,not out,3
2,Gujarat Titans,Washington Sundar,1,1,0,0,100.0,not out,4
