innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,Arshad Khan,4.0,0,43,2,10.75,12,2,0
1,Gujarat Titans,JO Holder,4.0,0,22,0,5.5,13,1,0
1,Gujarat Titans,K Rabada,4.0,0,25,3,6.25,15,0,0
1,Gujarat Titans,MJ Suthar,3.0,0,22,1,7.33,9,2,0
1,Gujarat Titans,Mohammed Siraj,4.0,0,23,1,5.75,14,0,0
1,Gujarat Titans,Rashid Khan,1.0,0,21,0,21.0,1,1,0
2,Chennai Super Kings,A Kamboj,3.0,0,16,0,5.33,10,0,0
2,Chennai Super Kings,AJ Hosein,3.4,0,46,1,12.55,6,0,0
2,Chennai Super Kings,Gurjapneet Singh,3.0,0,36,0,12.0,1,0,0
2,Chennai Super Kings,J Overton,2.0,0,28,0,14.0,2,1,0
2,Chennai Super Kings,Noor Ahmad,4.0,0,29,1,7.25,6,1,0
2,Chennai Super Kings,S Dube,1.0,0,7,0,7.0,2,0,0
