innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,is_boundary,non_boundary_run,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Chennai Super Kings,1,1,SV Samson,Mohammed Siraj,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,2,SV Samson,Mohammed Siraj,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,3,SV Samson,Mohammed Siraj,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,4,SV Samson,Mohammed Siraj,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,5,SV Samson,Mohammed Siraj,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,1,6,SV Samson,Mohammed Siraj,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,1,SV Samson,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,2,SV Samson,K Rabada,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,3,SV Samson,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,4,SV Samson,K Rabada,RD Gaikwad,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,5,SV Samson,K Rabada,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,2,6,SV Samson,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,1,RD Gaikwad,Mohammed Siraj,SV Samson,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,2,RD Gaikwad,Mohammed Siraj,SV Samson,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,3,RD Gaikwad,Mohammed Siraj,SV Samson,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,4,RD Gaikwad,Mohammed Siraj,SV Samson,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,5,RD Gaikwad,Mohammed Siraj,SV Samson,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,3,6,RD Gaikwad,Mohammed Siraj,SV Samson,2,0,2,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,1,SV Samson,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,2,SV Samson,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,3,SV Samson,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,True,caught,SV Samson,JC Buttler,powerplay
1,Chennai Super Kings,4,4,Urvil Patel,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,5,Urvil Patel,K Rabada,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,4,6,Urvil Patel,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,True,caught,Urvil Patel,JO Holder,powerplay
1,Chennai Super Kings,5,1,RD Gaikwad,Mohammed Siraj,SN Khan,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,2,RD Gaikwad,Mohammed Siraj,SN Khan,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,3,RD Gaikwad,Mohammed Siraj,SN Khan,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,4,SN Khan,Mohammed Siraj,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,True,caught,SN Khan,JC Buttler,powerplay
1,Chennai Super Kings,5,5,D Brevis,Mohammed Siraj,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,5,6,D Brevis,Mohammed Siraj,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,1,RD Gaikwad,K Rabada,D Brevis,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,2,RD Gaikwad,K Rabada,D Brevis,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,3,RD Gaikwad,K Rabada,D Brevis,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,4,D Brevis,K Rabada,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,5,D Brevis,K Rabada,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,6,6,RD Gaikwad,K Rabada,D Brevis,0,0,0,False,False,,0,0,0,0,0,False,,,,powerplay
1,Chennai Super Kings,7,1,D Brevis,MJ Suthar,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,2,RD Gaikwad,MJ Suthar,D Brevis,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,3.wides,RD Gaikwad,MJ Suthar,D Brevis,0,1,1,False,False,wides,1,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,3,RD Gaikwad,MJ Suthar,D Brevis,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,4,RD Gaikwad,MJ Suthar,D Brevis,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,5,RD Gaikwad,MJ Suthar,D Brevis,2,0,2,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,7,6,RD Gaikwad,MJ Suthar,D Brevis,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,1,RD Gaikwad,JO Holder,D Brevis,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,2,D Brevis,JO Holder,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,3,D Brevis,JO Holder,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,4,D Brevis,JO Holder,RD Gaikwad,0,1,1,False,False,legbyes,0,0,0,1,0,False,,,,middle
1,Chennai Super Kings,8,5,RD Gaikwad,JO Holder,D Brevis,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,8,6,RD Gaikwad,JO Holder,D Brevis,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,9,1,RD Gaikwad,MJ Suthar,D Brevis,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,9,2,D Brevis,MJ Suthar,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,True,caught,D Brevis,Shubman Gill,middle
1,Chennai Super Kings,9,3,S Dube,MJ Suthar,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,9,4,S Dube,MJ Suthar,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,9,5,RD Gaikwad,MJ Suthar,S Dube,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,9,6,RD Gaikwad,MJ Suthar,S Dube,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,10,1,S Dube,JO Holder,RD Gaikwad,4,0,4,True,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,10,2,S Dube,JO Holder,RD Gaikwad,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,10,3,S Dube,JO Holder,RD Gaikwad,1,0,1,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,10,4,RD Gaikwad,JO Holder,S Dube,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,10,5,RD Gaikwad,JO Holder,S Dube,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
1,Chennai Super Kings,10,6,RD Gaikwad,JO Holder,S Dube,0,0,0,False,False,,0,0,0,0,0,False,,,,middle
