match_number,date,opponent,catches,stumpings,run_outs
14,2009-04-26,Delhi Daredevils,1,0,0
19,2009-04-29,Kolkata Knight Riders,1,0,0
24,2009-05-01,Kings XI Punjab,2,0,0
52,2009-05-19,Delhi Daredevils,1,0,0
