match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2009-04-20,Chennai Super Kings,St George's Park,24,19,5,0,126.32,lbw b JA Morkel,3
8,2009-04-22,Deccan Chargers,Newlands,15,14,3,0,107.14,c RG Sharma b RP Singh,3
11,2009-04-24,Kings XI Punjab,Kingsmead,62,46,5,2,134.78,c DPMD Jayawardene b YA Abdulla,3
14,2009-04-26,Delhi Daredevils,St George's Park,0,1,0,0,0.0,b DP Nannes,1
19,2009-04-29,Kolkata Knight Riders,Kingsmead,23,25,2,0,92.0,c MN van Wyk b I Sharma,1
24,2009-05-01,Kings XI Punjab,Kingsmead,27,22,4,0,122.73,b Yuvraj Singh,4
28,2009-05-03,Mumbai Indians,New Wanderers Stadium,69,59,5,2,116.95,not out,1
33,2009-05-07,Rajasthan Royals,SuperSport Park,10,14,0,1,71.43,c NK Patel b MM Patel,1
38,2009-05-10,Mumbai Indians,St George's Park,12,10,2,0,120.0,c DS Kulkarni b DJ Bravo,1
41,2009-05-12,Kolkata Knight Riders,SuperSport Park,32,34,4,1,94.12,c BB McCullum b M Kartik,2
44,2009-05-14,Chennai Super Kings,Kingsmead,0,1,0,0,0.0,lbw b JA Morkel,2
52,2009-05-19,Delhi Daredevils,New Wanderers Stadium,58,56,2,2,103.57,not out,2
56,2009-05-21,Deccan Chargers,SuperSport Park,5,7,0,0,71.43,c TL Suman b RP Singh,1
58,2009-05-23,Chennai Super Kings,New Wanderers Stadium,9,7,2,0,128.57,c PA Patel b MS Gony,1
59,2009-05-24,Deccan Chargers,New Wanderers Stadium,15,17,3,0,88.24,b RP Singh,1
