innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,19,3,Sunrisers Hyderabad,Abdul Samad,HV Patel,MA Gough,wicket,struck down,False
2,3,6,Lucknow Super Giants,Ishan Kishan,Akash Deep,MA Gough,wicket,struck down,False
2,18,3,Lucknow Super Giants,H Klaasen,SN Thakur,K Swaroopanand,wicket,upheld,False
