innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,E Malinga,4.0,0,28,2,7.0,10,0,0
1,Sunrisers Hyderabad,HV Patel,4.0,0,49,1,12.25,10,3,2
1,Sunrisers Hyderabad,Harsh Dubey,4.0,0,44,1,11.0,5,1,0
1,Sunrisers Hyderabad,Nithish Kumar Reddy,2.0,0,28,1,14.0,4,3,0
1,Sunrisers Hyderabad,PJ Cummins,4.0,0,34,0,8.5,7,1,0
1,Sunrisers Hyderabad,Zeeshan Ansari,2.0,0,22,0,11.0,0,1,0
2,Lucknow Super Giants,AK Markram,1.0,0,14,0,14.0,1,0,0
2,Lucknow Super Giants,Akash Deep,3.0,0,33,0,11.0,4,5,0
2,Lucknow Super Giants,Avesh Khan,3.0,0,25,0,8.33,4,2,0
2,Lucknow Super Giants,DS Rathi,4.0,0,37,2,9.25,8,1,0
2,Lucknow Super Giants,Ravi Bishnoi,1.0,0,26,0,26.0,1,1,0
2,Lucknow Super Giants,SN Thakur,4.0,0,39,1,9.75,3,0,0
2,Lucknow Super Giants,W O'Rourke,2.2,0,31,1,13.29,5,0,0
