innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,DS Rathi,4.0,0,26,0,6.5,5,0,0
1,Lucknow Super Giants,MP Yadav,4.0,0,56,0,14.0,6,1,0
1,Lucknow Super Giants,Mohammed Shami,4.0,0,30,2,7.5,15,3,0
1,Lucknow Super Giants,Mohsin Khan,4.0,1,17,2,4.25,11,0,0
1,Lucknow Super Giants,Prince Yadav,4.0,0,29,2,7.25,12,0,0
2,Rajasthan Royals,Brijesh Sharma,3.0,0,18,2,6.0,7,1,0
2,Rajasthan Royals,JC Archer,4.0,1,20,3,5.0,17,1,0
2,Rajasthan Royals,N Burger,4.0,0,27,2,6.75,14,0,0
2,Rajasthan Royals,RA Jadeja,4.0,0,29,1,7.25,8,1,0
2,Rajasthan Royals,Ravi Bishnoi,3.0,0,23,1,7.67,6,2,0
