innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,52,1,30,10.4,6,6
1,Rajasthan Royals,middle,63,2,54,7.0,6,20
1,Rajasthan Royals,powerplay,44,3,36,7.33,8,23
2,Lucknow Super Giants,death,47,6,38,7.42,5,16
2,Lucknow Super Giants,middle,49,1,38,7.74,6,14
2,Lucknow Super Giants,powerplay,23,3,32,4.31,4,22
