match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2008-04-18,Kolkata Knight Riders,M Chinnaswamy Stadium,1,5,0,0,20.0,b AB Dinda,3
5,2008-04-20,Mumbai Indians,Wankhede Stadium,23,14,3,1,164.29,c L Ronchi b A Nehra,5
12,2008-04-26,Rajasthan Royals,M Chinnaswamy Stadium,13,14,0,1,92.86,c M Rawat b MM Patel,5
15,2008-04-28,Chennai Super Kings,M Chinnaswamy Stadium,12,7,2,0,171.43,b JA Morkel,6
17,2008-04-30,Delhi Daredevils,Feroz Shah Kotla,1,1,0,0,100.0,not out,7
21,2008-05-03,Deccan Chargers,M Chinnaswamy Stadium,38,29,1,2,131.03,c SB Bangar b RP Singh,3
25,2008-05-05,Kings XI Punjab,M Chinnaswamy Stadium,34,36,5,0,94.44,c S Sreesanth b IK Pathan,2
34,2008-05-12,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",21,22,4,0,95.45,b PP Chawla,2
39,2008-05-17,Rajasthan Royals,Sawai Mansingh Stadium,3,7,0,0,42.86,b Sohail Tanvir,2
46,2008-05-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10,16,1,0,62.5,c JA Morkel b M Muralitharan,3
51,2008-05-25,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",9,5,2,0,180.0,c DB Ravi Teja b WPUJC Vaas,6
55,2008-05-28,Mumbai Indians,M Chinnaswamy Stadium,0,1,0,0,0.0,c YV Takawale b A Nehra,6
