match_number,date,opponent,catches,stumpings,run_outs
13,2023-04-09,Kolkata Knight Riders,1,0,0
35,2023-04-25,Mumbai Indians,1,0,0
44,2023-05-02,Delhi Capitals,1,0,0
48,2023-05-05,Rajasthan Royals,0,0,1
57,2023-05-12,Mumbai Indians,1,0,0
