innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,PA Patel,1,1.4
1,Mumbai Indians,2,CJ Anderson,6,3.5
1,Mumbai Indians,3,LMP Simmons,12,4.4
1,Mumbai Indians,4,Harbhajan Singh,57,10.3
1,Mumbai Indians,5,RG Sharma,132,15.6
1,Mumbai Indians,6,AT Rayudu,181,20.4
1,Mumbai Indians,7,KA Pollard,181,20.5
2,Chennai Super Kings,1,BB McCullum,109,8.2
2,Chennai Super Kings,2,DR Smith,115,8.6
2,Chennai Super Kings,3,F du Plessis,144,13.2
2,Chennai Super Kings,4,MS Dhoni,166,15.5
