innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,51,2,30,10.2,6,7
1,Mumbai Indians,middle,101,2,54,11.22,14,15
1,Mumbai Indians,powerplay,31,3,36,5.17,4,24
2,Chennai Super Kings,death,57,2,35,9.77,8,13
2,Chennai Super Kings,middle,60,2,35,10.29,9,12
2,Chennai Super Kings,powerplay,72,0,30,14.4,13,10
