match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2018-04-07,Mumbai Indians,Wankhede Stadium,3.0,0,14,1,4.67,12,0,0
5,2018-04-10,Kolkata Knight Riders,MA Chidambaram Stadium,1.0,0,18,0,18.0,2,1,0
12,2018-04-15,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,3.0,0,37,0,12.33,8,1,0
17,2018-04-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,4.0,0,30,2,7.5,9,4,0
20,2018-04-22,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,1,15,3,3.75,17,0,0
24,2018-04-25,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2.0,0,20,0,10.0,4,0,0
27,2018-04-28,Mumbai Indians,Maharashtra Cricket Association Stadium,2.1,0,19,0,8.77,6,1,0
46,2018-05-13,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,4.0,0,16,1,4.0,12,3,0
52,2018-05-18,Delhi Daredevils,Arun Jaitley Stadium,3.0,0,23,1,7.67,11,2,0
56,2018-05-20,Kings XI Punjab,Maharashtra Cricket Association Stadium,4.0,0,30,1,7.5,11,2,1
57,2018-05-22,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,31,1,7.75,12,2,0
60,2018-05-27,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,25,0,6.25,10,1,1
