innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Pune Warriors,death,53,2,30,10.6,7,9
1,Pune Warriors,middle,64,2,54,7.11,8,28
1,Pune Warriors,powerplay,61,0,36,10.17,10,13
2,Rajasthan Royals,death,76,4,42,10.86,11,12
2,Rajasthan Royals,middle,53,1,41,7.76,4,7
2,Rajasthan Royals,powerplay,53,0,36,8.83,10,17
