innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Pune Warriors,1,RV Uthappa,42,33,AJ Finch,45,32,97,65
1,Pune Warriors,2,Yuvraj Singh,15,11,RV Uthappa,12,8,27,19
1,Pune Warriors,3,MR Marsh,5,8,RV Uthappa,0,0,5,8
1,Pune Warriors,4,AD Mathews,18,15,MR Marsh,22,11,41,26
1,Pune Warriors,5,MR Marsh,8,2,M Rawat,0,0,8,2
2,Rajasthan Royals,1,R Dravid,58,40,AM Rahane,37,31,98,71
2,Rajasthan Royals,2,AM Rahane,25,13,SR Watson,5,5,30,18
2,Rajasthan Royals,3,BJ Hodge,3,3,AM Rahane,5,4,8,7
2,Rajasthan Royals,4,STR Binny,13,5,BJ Hodge,1,2,14,7
2,Rajasthan Royals,5,STR Binny,15,7,SV Samson,10,6,25,13
2,Rajasthan Royals,6,JP Faulkner,3,2,STR Binny,4,1,7,3
