innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Lions,DR Smith,54,33,7,2,163.64,lbw b Rashid Khan,1
1,Gujarat Lions,Ishan Kishan,61,40,5,4,152.5,c NV Ojha b Mohammed Siraj,2
1,Gujarat Lions,SK Raina,2,5,0,0,40.0,c S Dhawan b Mohammed Siraj,3
1,Gujarat Lions,KD Karthik,0,1,0,0,0.0,c DJ Hooda b Rashid Khan,4
1,Gujarat Lions,AJ Finch,2,3,0,0,66.67,b Rashid Khan,5
1,Gujarat Lions,RA Jadeja,20,14,2,0,142.86,not out,6
1,Gujarat Lions,JP Faulkner,8,10,1,0,80.0,b Mohammed Siraj,7
1,Gujarat Lions,PJ Sangwan,0,1,0,0,0.0,b Mohammed Siraj,8
1,Gujarat Lions,Ankit Soni,0,6,0,0,0.0,b S Kaul,9
1,Gujarat Lions,P Kumar,1,2,0,0,50.0,b B Kumar,10
1,Gujarat Lions,MM Patel,0,1,0,0,0.0,b B Kumar,11
2,Sunrisers Hyderabad,DA Warner,69,52,9,0,132.69,not out,1
2,Sunrisers Hyderabad,S Dhawan,18,11,4,0,163.64,c JP Faulkner b P Kumar,2
2,Sunrisers Hyderabad,MC Henriques,4,2,1,0,200.0,c KD Karthik b P Kumar,3
2,Sunrisers Hyderabad,V Shankar,63,44,9,0,143.18,not out,4
