innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,CJ Anderson,1.0,0,18,2,18.0,3,2,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,16,0,4.0,9,0,0
1,Mumbai Indians,KA Pollard,4.0,0,36,0,9.0,3,0,1
1,Mumbai Indians,PP Ojha,3.0,0,43,0,14.33,3,2,0
1,Mumbai Indians,SL Malinga,4.0,0,28,1,7.0,7,0,0
1,Mumbai Indians,Z Khan,4.0,0,26,2,6.5,8,0,0
2,Sunrisers Hyderabad,A Mishra,4.0,0,54,0,13.5,5,1,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,17,2,4.25,16,3,0
2,Sunrisers Hyderabad,DJG Sammy,2.0,0,20,1,10.0,2,0,0
2,Sunrisers Hyderabad,DW Steyn,4.0,0,20,2,5.0,15,1,0
2,Sunrisers Hyderabad,IK Pathan,2.0,0,10,2,5.0,4,1,0
2,Sunrisers Hyderabad,KV Sharma,4.0,0,33,0,8.25,8,0,0
