innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,52,7.3
1,Rajasthan Royals,2,KK Nair,105,14.3
1,Rajasthan Royals,3,SV Samson,136,17.2
1,Rajasthan Royals,4,SR Watson,153,19.3
1,Rajasthan Royals,5,SPD Smith,163,20.3
1,Rajasthan Royals,6,STR Binny,163,20.4
2,Kolkata Knight Riders,1,G Gambhir,121,15.1
2,Kolkata Knight Riders,2,RV Uthappa,122,15.3
2,Kolkata Knight Riders,3,AD Russell,122,15.5
2,Kolkata Knight Riders,4,MK Pandey,123,16.0
2,Kolkata Knight Riders,5,YK Pathan,123,16.1
2,Kolkata Knight Riders,6,RN ten Doeschate,123,16.2
