match_number,date,opponent,catches,stumpings,run_outs
11,2014-04-24,Kolkata Knight Riders,1,0,0
14,2014-04-26,Rajasthan Royals,0,0,1
49,2014-05-22,Kolkata Knight Riders,1,0,1
53,2014-05-24,Chennai Super Kings,0,1,0
