match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2018-04-07,Mumbai Indians,Wankhede Stadium,5,5,0,0,100.0,lbw b M Markande,5
5,2018-04-10,Kolkata Knight Riders,MA Chidambaram Stadium,25,28,1,1,89.29,c KD Karthik b PP Chawla,4
12,2018-04-15,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,79,44,6,5,179.55,not out,5
17,2018-04-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,5,3,1,0,166.67,c K Gowtham b S Gopal,4
20,2018-04-22,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,25,12,3,1,208.33,not out,5
24,2018-04-25,Royal Challengers Bangalore,M.Chinnaswamy Stadium,70,34,1,7,205.88,not out,6
27,2018-04-28,Mumbai Indians,Maharashtra Cricket Association Stadium,26,21,3,1,123.81,c E Lewis b MJ McClenaghan,4
30,2018-04-30,Delhi Daredevils,Maharashtra Cricket Association Stadium,51,22,2,5,231.82,not out,5
33,2018-05-03,Kolkata Knight Riders,Eden Gardens,43,25,1,4,172.0,not out,5
35,2018-05-05,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,31,23,1,3,134.78,not out,5
43,2018-05-11,Rajasthan Royals,Sawai Mansingh Stadium,33,23,1,1,143.48,not out,4
46,2018-05-13,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,20,14,1,1,142.86,not out,4
52,2018-05-18,Delhi Daredevils,Arun Jaitley Stadium,17,23,1,0,73.91,c SS Iyer b TA Boult,4
56,2018-05-20,Kings XI Punjab,Maharashtra Cricket Association Stadium,16,7,1,1,228.57,not out,7
57,2018-05-22,Sunrisers Hyderabad,Wankhede Stadium,9,18,1,0,50.0,b Rashid Khan,5
