innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,CH Morris,3.0,0,23,0,7.67,10,0,0
1,Rajasthan Royals,DJ Hooda,2.0,0,11,0,5.5,6,1,0
1,Rajasthan Royals,DS Kulkarni,3.0,1,9,2,3.0,13,1,0
1,Rajasthan Royals,JP Faulkner,2.0,0,20,0,10.0,5,1,1
1,Rajasthan Royals,PV Tambe,4.0,0,21,2,5.25,12,0,0
1,Rajasthan Royals,STR Binny,2.0,0,12,0,6.0,4,0,0
1,Rajasthan Royals,TG Southee,4.0,0,30,0,7.5,10,1,0
2,Sunrisers Hyderabad,A Ashish Reddy,1.0,0,5,0,5.0,2,0,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,25,0,6.25,9,0,0
2,Sunrisers Hyderabad,KV Sharma,3.0,0,19,1,6.33,7,0,0
2,Sunrisers Hyderabad,P Kumar,4.0,0,30,0,7.5,8,2,0
2,Sunrisers Hyderabad,RS Bopara,4.0,0,18,2,4.5,12,0,0
2,Sunrisers Hyderabad,TA Boult,4.0,0,31,1,7.75,10,2,0
