innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,37,1,30,7.4,3,9
1,Sunrisers Hyderabad,middle,55,1,54,6.11,6,27
1,Sunrisers Hyderabad,powerplay,35,3,36,5.83,6,24
2,Rajasthan Royals,death,35,1,30,7.0,4,8
2,Rajasthan Royals,middle,59,3,54,6.56,7,22
2,Rajasthan Royals,powerplay,37,0,36,6.17,4,18
