match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2014-04-16,Kolkata Knight Riders,Sheikh Zayed Stadium,3.0,0,25,0,8.33,5,0,0
5,2014-04-19,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,14,0,3.5,12,0,0
13,2014-04-25,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,27,2,6.75,10,1,0
16,2014-04-27,Delhi Daredevils,Sharjah Cricket Stadium,4.0,0,23,0,5.75,10,0,0
20,2014-04-30,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,16,0,4.0,9,0,0
22,2014-05-03,Kings XI Punjab,Wankhede Stadium,4.0,0,34,2,8.5,6,0,0
27,2014-05-06,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,33,2,8.25,10,0,0
33,2014-05-10,Chennai Super Kings,Wankhede Stadium,4.0,0,22,0,5.5,10,0,0
36,2014-05-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,27,0,6.75,12,1,0
40,2014-05-14,Kolkata Knight Riders,Barabati Stadium,4.0,0,22,2,5.5,10,1,0
44,2014-05-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,13,2,3.25,17,1,0
51,2014-05-23,Delhi Daredevils,Wankhede Stadium,4.0,0,30,1,7.5,10,0,0
56,2014-05-25,Rajasthan Royals,Wankhede Stadium,4.0,0,43,1,10.75,7,0,0
58,2014-05-28,Chennai Super Kings,Brabourne Stadium,4.0,0,27,2,6.75,10,2,0
