match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2019-03-25,Rajasthan Royals,Sawai Mansingh Stadium,4,4,1,0,100.0,c JC Buttler b DS Kulkarni,1
6,2019-03-27,Kolkata Knight Riders,Eden Gardens,1,5,0,0,20.0,c Kuldeep Yadav b LH Ferguson,1
9,2019-03-30,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,71,57,6,1,124.56,not out,1
13,2019-04-01,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,15,11,2,1,136.36,lbw b CH Morris,1
18,2019-04-06,Chennai Super Kings,MA Chidambaram Stadium,55,47,3,1,117.02,c RA Jadeja b SC Kuggeleijn,1
22,2019-04-08,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,71,53,7,1,133.96,not out,1
24,2019-04-10,Mumbai Indians,Wankhede Stadium,100,64,6,6,156.25,not out,1
28,2019-04-13,Royal Challengers Bangalore,Punjab Cricket Association IS Bindra Stadium,18,15,2,1,120.0,st PA Patel b YS Chahal,1
32,2019-04-16,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,52,47,3,2,110.64,c JC Archer b JD Unadkat,1
37,2019-04-20,Delhi Capitals,Arun Jaitley Stadium,12,9,1,1,133.33,st RR Pant b S Lamichhane,1
42,2019-04-24,Royal Challengers Bangalore,M.Chinnaswamy Stadium,42,27,7,1,155.56,c TG Southee b MM Ali,1
48,2019-04-29,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,79,56,4,5,141.07,c KS Williamson b KK Ahmed,1
52,2019-05-03,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,2,7,0,0,28.57,c CA Lynn b S Sandeep Warrier,2
55,2019-05-05,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,71,36,7,5,197.22,c Imran Tahir b Harbhajan Singh,1
