innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bangalore,1,CH Gayle,8,10,V Kohli,10,13,22,23
1,Royal Challengers Bangalore,2,AB de Villiers,0,1,CH Gayle,0,1,0,2
1,Royal Challengers Bangalore,3,TM Head,0,1,AB de Villiers,0,0,0,1
1,Royal Challengers Bangalore,4,KM Jadhav,31,18,AB de Villiers,4,8,36,26
1,Royal Challengers Bangalore,5,Mandeep Singh,0,3,AB de Villiers,1,2,2,5
1,Royal Challengers Bangalore,6,P Negi,32,19,Mandeep Singh,4,6,40,25
1,Royal Challengers Bangalore,7,S Badree,3,3,Mandeep Singh,2,2,5,5
1,Royal Challengers Bangalore,8,Mandeep Singh,2,3,S Aravind,3,5,5,8
1,Royal Challengers Bangalore,9,A Choudhary,15,12,S Aravind,6,11,23,23
1,Royal Challengers Bangalore,10,YS Chahal,1,2,A Choudhary,0,0,1,2
2,Gujarat Lions,1,Ishan Kishan,16,11,BB McCullum,2,4,18,15
2,Gujarat Lions,2,SK Raina,1,9,BB McCullum,1,2,5,10
2,Gujarat Lions,3,AJ Finch,72,34,SK Raina,16,15,92,48
2,Gujarat Lions,4,RA Jadeja,2,4,SK Raina,17,6,20,10
