innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,Q de Kock,7,12,KP Pietersen,2,4,10,16
1,Delhi Daredevils,2,MA Agarwal,10,8,KP Pietersen,33,15,44,23
1,Delhi Daredevils,3,KD Karthik,4,4,MA Agarwal,15,10,19,14
1,Delhi Daredevils,4,LR Shukla,17,18,KD Karthik,35,26,55,44
1,Delhi Daredevils,5,LR Shukla,4,4,JP Duminy,0,0,4,4
1,Delhi Daredevils,6,KM Jadhav,3,8,JP Duminy,4,5,7,13
1,Delhi Daredevils,7,KM Jadhav,2,3,R Shukla,2,3,4,6
1,Delhi Daredevils,8,KM Jadhav,2,3,R Shukla,2,3,4,6
2,Sunrisers Hyderabad,1,AJ Finch,2,3,S Dhawan,4,8,13,10
2,Sunrisers Hyderabad,2,DA Warner,6,6,AJ Finch,2,4,12,10
2,Sunrisers Hyderabad,3,NV Ojha,13,3,DA Warner,6,3,19,6
