innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,22,4,30,4.4,1,13
1,Delhi Daredevils,middle,69,2,54,7.67,6,14
1,Delhi Daredevils,powerplay,52,1,36,8.67,8,16
2,Sunrisers Hyderabad,death,20,1,9,13.33,3,2
2,Sunrisers Hyderabad,middle,13,1,9,8.67,0,2
2,Sunrisers Hyderabad,powerplay,11,0,8,8.25,1,4
