innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,A Mishra,3.0,0,23,2,7.67,6,0,0
1,Sunrisers Hyderabad,B Kumar,4.0,0,23,1,5.75,10,0,0
1,Sunrisers Hyderabad,DW Steyn,4.0,0,20,2,5.0,11,0,0
1,Sunrisers Hyderabad,IK Pathan,3.0,0,18,0,6.0,2,0,0
1,Sunrisers Hyderabad,KV Sharma,3.0,0,29,0,9.67,7,1,0
1,Sunrisers Hyderabad,MC Henriques,3.0,0,26,2,8.67,7,0,0
2,Delhi Daredevils,Imran Tahir,1.0,0,7,0,7.0,1,1,0
2,Delhi Daredevils,LR Shukla,0.2,0,7,0,21.0,0,0,0
2,Delhi Daredevils,Mohammed Shami,1.0,0,6,0,6.0,3,0,1
2,Delhi Daredevils,R Shukla,1.0,0,13,1,13.0,1,0,0
2,Delhi Daredevils,S Kaul,1.0,0,5,1,5.0,3,2,0
