innings,team,wicket_number,player_out,score,over
1,Delhi Daredevils,1,V Sehwag,19,3.4
1,Delhi Daredevils,2,G Gambhir,20,4.3
1,Delhi Daredevils,3,AB de Villiers,46,8.2
1,Delhi Daredevils,4,TM Dilshan,51,10.1
1,Delhi Daredevils,5,M Manhas,101,16.4
1,Delhi Daredevils,6,MF Maharoof,104,17.6
1,Delhi Daredevils,7,DL Vettori,111,18.6
1,Delhi Daredevils,8,R Bhatia,111,19.1
1,Delhi Daredevils,9,KD Karthik,116,20.3
2,Kings XI Punjab,1,SM Katich,22,4.1
2,Kings XI Punjab,2,S Sohal,35,5.1
2,Kings XI Punjab,3,LA Pomersbach,35,6.2
2,Kings XI Punjab,4,Yuvraj Singh,88,16.5
