innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,7,1,Royal Challengers Bangalore,N Rana,MG Bracewell,VK Sharma,wicket,upheld,False
1,8,1,Kolkata Knight Riders,Rahmanullah Gurbaz,Shahbaz Ahmed,Vinod Seshan,wicket,upheld,False
2,15,3,Kolkata Knight Riders,KV Sharma,Suyash Sharma,Vinod Seshan,wicket,upheld,False
