innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,VR Iyer,26,4.2
1,Kolkata Knight Riders,2,Mandeep Singh,26,4.3
1,Kolkata Knight Riders,3,N Rana,47,7.1
1,Kolkata Knight Riders,4,Rahmanullah Gurbaz,89,12.2
1,Kolkata Knight Riders,5,AD Russell,89,12.3
1,Kolkata Knight Riders,6,RK Singh,192,19.6
1,Kolkata Knight Riders,7,SN Thakur,198,20.4
2,Royal Challengers Bangalore,1,V Kohli,44,5.5
2,Royal Challengers Bangalore,2,F du Plessis,46,6.2
2,Royal Challengers Bangalore,3,GJ Maxwell,54,8.2
2,Royal Challengers Bangalore,4,HV Patel,54,8.4
2,Royal Challengers Bangalore,5,Shahbaz Ahmed,61,9.5
2,Royal Challengers Bangalore,6,MG Bracewell,83,12.3
2,Royal Challengers Bangalore,7,Anuj Rawat,84,13.2
2,Royal Challengers Bangalore,8,KD Karthik,86,13.5
2,Royal Challengers Bangalore,9,KV Sharma,96,15.3
2,Royal Challengers Bangalore,10,Akash Deep,123,18.4
