innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,SA Yadav,0,1.1
1,Mumbai Indians,2,Ishan Kishan,0,1.2
1,Mumbai Indians,3,E Lewis,108,12.2
1,Mumbai Indians,4,KH Pandya,148,16.3
1,Mumbai Indians,5,KA Pollard,178,19.1
1,Mumbai Indians,6,RG Sharma,207,20.5
2,Royal Challengers Bangalore,1,Q de Kock,40,5.1
2,Royal Challengers Bangalore,2,AB de Villiers,42,5.4
2,Royal Challengers Bangalore,3,Mandeep Singh,75,10.3
2,Royal Challengers Bangalore,4,CJ Anderson,75,10.4
2,Royal Challengers Bangalore,5,Washington Sundar,86,12.3
2,Royal Challengers Bangalore,6,SN Khan,103,14.5
2,Royal Challengers Bangalore,7,CR Woakes,135,18.3
2,Royal Challengers Bangalore,8,UT Yadav,137,18.6
