match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
40,2022-04-27,Gujarat Titans,"Wankhede Stadium, Mumbai",8,5,0,1,160.0,not out,8
61,2022-05-14,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",1,2,0,0,50.0,c SW Billings b AD Russell,8
