innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,MA Agarwal,6,4,Q de Kock,17,10,24,14
1,Delhi Daredevils,2,MA Agarwal,1,1,SS Iyer,0,3,1,4
1,Delhi Daredevils,3,MA Agarwal,2,6,KK Nair,3,5,6,11
1,Delhi Daredevils,4,SV Samson,4,1,KK Nair,0,3,4,4
1,Delhi Daredevils,5,P Negi,11,19,SV Samson,9,8,20,27
1,Delhi Daredevils,6,SV Samson,1,1,CR Brathwaite,6,4,12,5
1,Delhi Daredevils,7,CH Morris,11,9,SV Samson,1,2,17,11
1,Delhi Daredevils,8,NM Coulter-Nile,0,2,SV Samson,0,1,0,3
1,Delhi Daredevils,9,A Mishra,3,9,NM Coulter-Nile,5,6,8,15
1,Delhi Daredevils,10,Z Khan,4,9,NM Coulter-Nile,2,3,6,12
2,Kolkata Knight Riders,1,RV Uthappa,35,33,G Gambhir,24,26,69,58
2,Kolkata Knight Riders,2,MK Pandey,15,12,G Gambhir,14,15,30,27
