innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Daredevils,death,25,4,37,4.05,3,26
1,Delhi Daredevils,middle,38,3,37,6.16,4,21
1,Delhi Daredevils,powerplay,35,3,32,6.56,4,19
2,Kolkata Knight Riders,death,32,1,30,6.4,5,14
2,Kolkata Knight Riders,middle,30,0,29,6.21,3,15
2,Kolkata Knight Riders,powerplay,37,0,26,8.54,7,13
