innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,11,2,Kolkata Knight Riders,Ishan Kishan,PP Chawla,AK Chaudhary,,struck down,False
2,19,1,Kolkata Knight Riders,Kuldeep Yadav,KH Pandya,AK Chaudhary,,struck down,False
