innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,E Lewis,46,6.4
1,Mumbai Indians,2,SA Yadav,62,9.6
1,Mumbai Indians,3,Ishan Kishan,144,15.4
1,Mumbai Indians,4,HH Pandya,177,18.6
1,Mumbai Indians,5,RG Sharma,178,19.2
1,Mumbai Indians,6,BCJ Cutting,204,20.5
2,Kolkata Knight Riders,1,SP Narine,4,1.2
2,Kolkata Knight Riders,2,CA Lynn,32,4.6
2,Kolkata Knight Riders,3,RV Uthappa,49,7.4
2,Kolkata Knight Riders,4,AD Russell,54,8.6
2,Kolkata Knight Riders,5,KD Karthik,67,10.1
2,Kolkata Knight Riders,6,N Rana,67,10.2
2,Kolkata Knight Riders,7,RK Singh,76,11.2
2,Kolkata Knight Riders,8,PP Chawla,93,14.5
2,Kolkata Knight Riders,9,TK Curran,106,17.5
2,Kolkata Knight Riders,10,Kuldeep Yadav,108,19.1
