innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,13,1,Royal Challengers Bengaluru,S Dube,C Green,VK Sharma,wicket,struck down,False
2,19,4,Royal Challengers Bengaluru,S Dube,AS Joseph,HAS Khalid,wicket,struck down,False
