innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DL Chahar,4.0,0,37,1,9.25,10,2,0
1,Chennai Super Kings,M Theekshana,4.0,0,36,0,9.0,3,0,0
1,Chennai Super Kings,Mustafizur Rahman,4.0,0,29,4,7.25,11,2,0
1,Chennai Super Kings,RA Jadeja,4.0,0,21,0,5.25,7,0,0
1,Chennai Super Kings,TU Deshpande,4.0,0,47,0,11.75,10,5,0
2,Royal Challengers Bengaluru,AS Joseph,3.4,0,38,0,10.36,3,4,0
2,Royal Challengers Bengaluru,C Green,3.0,0,27,2,9.0,5,3,0
2,Royal Challengers Bengaluru,GJ Maxwell,1.0,0,7,0,7.0,4,0,0
2,Royal Challengers Bengaluru,KV Sharma,2.0,0,24,1,12.0,4,0,0
2,Royal Challengers Bengaluru,Mayank Dagar,2.0,0,6,0,3.0,6,0,0
2,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,38,0,9.5,9,1,0
2,Royal Challengers Bengaluru,Yash Dayal,3.0,0,28,1,9.33,8,0,0
