innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Royal Challengers Bengaluru,1,V Kohli,3,4,F du Plessis,35,23,41,27
1,Royal Challengers Bengaluru,2,RM Patidar,0,3,V Kohli,0,0,0,3
1,Royal Challengers Bengaluru,3,V Kohli,1,2,GJ Maxwell,0,1,1,3
1,Royal Challengers Bengaluru,4,C Green,18,21,V Kohli,17,14,35,35
1,Royal Challengers Bengaluru,5,Anuj Rawat,1,1,C Green,0,1,1,2
1,Royal Challengers Bengaluru,6,KD Karthik,38,26,Anuj Rawat,47,24,95,50
1,Royal Challengers Bengaluru,7,KD Karthik,38,26,Anuj Rawat,47,24,95,50
2,Chennai Super Kings,1,RD Gaikwad,15,15,R Ravindra,22,9,38,24
2,Chennai Super Kings,2,R Ravindra,15,6,AM Rahane,17,12,33,18
2,Chennai Super Kings,3,AM Rahane,10,7,DJ Mitchell,17,13,28,20
2,Chennai Super Kings,4,S Dube,6,8,DJ Mitchell,5,5,11,13
2,Chennai Super Kings,5,RA Jadeja,25,17,S Dube,28,20,66,37
