match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2008-04-20,Deccan Chargers,Eden Gardens,4.0,0,8,1,2.0,14,0,1
11,2008-04-26,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2.0,0,16,0,8.0,2,1,0
16,2008-04-29,Mumbai Indians,Eden Gardens,1.0,0,16,0,16.0,1,1,0
22,2008-05-03,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,28,1,9.33,5,0,0
