match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Delhi Daredevils,A Nehra,4.0,0,25,3,6.25,12
2,Delhi Daredevils,DJ Bravo,4.0,0,36,2,9.0,6
2,Delhi Daredevils,IC Pandey,4.0,0,30,1,7.5,9
2,Delhi Daredevils,MM Sharma,4.0,0,33,1,8.25,8
2,Delhi Daredevils,R Ashwin,4.0,0,25,1,6.25,8
4,Sunrisers Hyderabad,A Nehra,4.0,0,31,0,7.75,8
4,Sunrisers Hyderabad,DJ Bravo,4.0,0,25,2,6.25,5
4,Sunrisers Hyderabad,IC Pandey,3.0,0,26,1,8.67,5
4,Sunrisers Hyderabad,MM Sharma,4.0,0,36,2,9.0,8
4,Sunrisers Hyderabad,R Ashwin,4.0,0,22,1,5.5,8
4,Sunrisers Hyderabad,RA Jadeja,1.0,0,17,0,17.0,0
12,Mumbai Indians,A Nehra,4.0,0,23,3,5.75,13
12,Mumbai Indians,DJ Bravo,4.0,0,30,2,7.5,5
12,Mumbai Indians,IC Pandey,3.0,1,22,1,7.33,12
12,Mumbai Indians,MM Sharma,4.0,0,43,1,10.75,6
12,Mumbai Indians,R Ashwin,1.0,0,13,0,13.0,2
12,Mumbai Indians,RA Jadeja,4.0,0,49,0,12.25,8
15,Rajasthan Royals,A Nehra,4.0,0,32,0,8.0,7
15,Rajasthan Royals,DJ Bravo,2.2,0,30,1,12.86,3
15,Rajasthan Royals,IC Pandey,2.0,0,12,0,6.0,6
15,Rajasthan Royals,MM Sharma,4.0,0,33,0,8.25,7
15,Rajasthan Royals,R Ashwin,2.0,0,21,0,10.5,0
15,Rajasthan Royals,RA Jadeja,4.0,0,29,1,7.25,7
20,Royal Challengers Bangalore,A Nehra,4.0,0,10,4,2.5,14
20,Royal Challengers Bangalore,DJ Bravo,3.0,0,25,1,8.33,5
20,Royal Challengers Bangalore,IC Pandey,4.0,0,21,1,5.25,14
20,Royal Challengers Bangalore,MM Sharma,4.0,0,39,0,9.75,8
20,Royal Challengers Bangalore,R Ashwin,1.0,0,17,0,17.0,1
20,Royal Challengers Bangalore,RA Jadeja,4.0,0,37,1,9.25,7
24,Kings XI Punjab,A Nehra,4.0,0,16,2,4.0,15
24,Kings XI Punjab,DJ Bravo,3.0,0,13,0,4.33,5
24,Kings XI Punjab,IC Pandey,2.0,0,17,1,8.5,5
24,Kings XI Punjab,MM Sharma,3.0,0,10,1,3.33,12
24,Kings XI Punjab,R Ashwin,4.0,0,14,2,3.5,14
24,Kings XI Punjab,RA Jadeja,4.0,0,22,3,5.5,9
28,Kolkata Knight Riders,A Nehra,4.0,0,38,1,9.5,6
28,Kolkata Knight Riders,DJ Bravo,3.0,0,22,3,7.33,7
28,Kolkata Knight Riders,IC Pandey,2.0,0,18,1,9.0,6
28,Kolkata Knight Riders,MM Sharma,3.0,0,24,1,8.0,5
28,Kolkata Knight Riders,R Ashwin,2.0,0,5,2,2.5,8
28,Kolkata Knight Riders,RA Jadeja,3.0,0,11,0,3.67,10
28,Kolkata Knight Riders,SK Raina,3.0,0,12,0,4.0,8
30,Kolkata Knight Riders,A Nehra,4.0,0,36,0,9.0,11
30,Kolkata Knight Riders,DJ Bravo,2.0,0,27,0,13.5,2
30,Kolkata Knight Riders,MM Sharma,4.0,0,22,1,5.5,14
30,Kolkata Knight Riders,P Negi,4.0,0,23,1,5.75,7
30,Kolkata Knight Riders,RA Jadeja,2.0,0,25,0,12.5,1
30,Kolkata Knight Riders,RG More,3.5,0,31,1,8.09,2
34,Sunrisers Hyderabad,A Nehra,4.0,0,31,1,7.75,8
34,Sunrisers Hyderabad,DJ Bravo,4.0,0,25,3,6.25,11
34,Sunrisers Hyderabad,MM Sharma,4.0,0,58,0,14.5,4
34,Sunrisers Hyderabad,P Negi,2.0,0,20,1,10.0,3
34,Sunrisers Hyderabad,RG More,2.0,0,28,0,14.0,2
34,Sunrisers Hyderabad,SK Raina,4.0,0,29,1,7.25,10
37,Royal Challengers Bangalore,A Nehra,4.0,0,19,3,4.75,13
37,Royal Challengers Bangalore,DJ Bravo,3.4,1,17,2,4.64,12
37,Royal Challengers Bangalore,IC Pandey,4.0,0,28,2,7.0,14
37,Royal Challengers Bangalore,MM Sharma,4.0,0,29,1,7.25,8
37,Royal Challengers Bangalore,P Negi,2.0,0,19,0,9.5,4
37,Royal Challengers Bangalore,RA Jadeja,2.0,0,11,0,5.5,5
43,Mumbai Indians,A Nehra,3.0,0,45,0,15.0,3
43,Mumbai Indians,DJ Bravo,2.2,0,16,1,6.86,2
43,Mumbai Indians,MM Sharma,2.0,0,19,0,9.5,3
43,Mumbai Indians,P Negi,4.0,0,34,0,8.5,11
43,Mumbai Indians,R Ashwin,4.0,0,17,2,4.25,15
43,Mumbai Indians,RA Jadeja,4.0,0,27,0,6.75,5
47,Rajasthan Royals,A Nehra,4.0,0,29,0,7.25,10
47,Rajasthan Royals,DJ Bravo,4.0,0,43,2,10.75,3
47,Rajasthan Royals,MM Sharma,4.0,0,25,3,6.25,11
47,Rajasthan Royals,P Negi,4.0,0,35,0,8.75,5
47,Rajasthan Royals,RA Jadeja,4.0,0,11,4,2.75,11
49,Delhi Daredevils,IC Pandey,4.0,1,27,2,6.75,14
49,Delhi Daredevils,MM Sharma,2.0,0,17,0,8.5,4
49,Delhi Daredevils,P Negi,3.0,0,28,2,9.33,5
49,Delhi Daredevils,R Ashwin,4.0,0,24,0,6.0,13
49,Delhi Daredevils,RA Jadeja,2.4,0,16,0,6.0,6
49,Delhi Daredevils,SK Raina,1.0,0,8,0,8.0,1
53,Kings XI Punjab,A Nehra,3.0,0,17,1,5.67,12
53,Kings XI Punjab,DJ Bravo,2.0,0,20,1,10.0,2
53,Kings XI Punjab,IC Pandey,3.0,0,22,1,7.33,8
53,Kings XI Punjab,P Negi,4.0,0,25,2,6.25,10
53,Kings XI Punjab,R Ashwin,4.0,0,14,1,3.5,14
53,Kings XI Punjab,RA Jadeja,3.0,0,18,1,6.0,6
53,Kings XI Punjab,SK Raina,1.0,0,8,0,8.0,2
57,Mumbai Indians,A Nehra,4.0,0,28,1,7.0,15
57,Mumbai Indians,DJ Bravo,4.0,0,40,3,10.0,5
57,Mumbai Indians,MM Sharma,3.0,0,33,1,11.0,5
57,Mumbai Indians,P Negi,4.0,0,46,0,11.5,3
57,Mumbai Indians,R Ashwin,3.0,0,22,0,7.33,9
57,Mumbai Indians,RA Jadeja,2.0,0,18,1,9.0,5
59,Royal Challengers Bangalore,A Nehra,4.0,0,28,3,7.0,14
59,Royal Challengers Bangalore,DJ Bravo,3.0,0,21,1,7.0,8
59,Royal Challengers Bangalore,MM Sharma,4.0,0,22,1,5.5,9
59,Royal Challengers Bangalore,P Negi,1.0,0,4,0,4.0,3
59,Royal Challengers Bangalore,R Ashwin,4.0,0,13,1,3.25,16
59,Royal Challengers Bangalore,RA Jadeja,1.0,0,13,0,13.0,1
59,Royal Challengers Bangalore,SK Raina,3.0,0,36,1,12.0,3
60,Mumbai Indians,A Nehra,4.0,0,41,0,10.25,9
