innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,11,3,Royal Challengers Bangalore,HV Patel,RA Jadeja,AK Chaudhary,,upheld,False
2,14,5,Chennai Super Kings,YS Chahal,Imran Tahir,VK Sharma,,struck down,False
2,18,6,Royal Challengers Bangalore,Mohammed Siraj,SM Curran,VK Sharma,,upheld,False
