match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2024-03-23,Sunrisers Hyderabad,"Eden Gardens, Kolkata",2.0,0,25,2,12.5,3,0,0
10,2024-03-29,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,29,2,7.25,11,1,0
16,2024-04-03,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.2,1,14,1,10.5,4,0,0
22,2024-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",1.0,0,8,0,8.0,2,1,0
28,2024-04-14,Lucknow Super Giants,"Eden Gardens, Kolkata",1.0,0,16,1,16.0,2,0,0
31,2024-04-16,Rajasthan Royals,"Eden Gardens, Kolkata",1.0,0,17,0,17.0,0,0,0
36,2024-04-21,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",3.0,0,25,3,8.33,8,1,0
42,2024-04-26,Punjab Kings,"Eden Gardens, Kolkata",2.0,0,36,0,18.0,2,2,0
47,2024-04-29,Delhi Capitals,"Eden Gardens, Kolkata",1.0,0,10,0,10.0,3,0,0
51,2024-05-03,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,30,2,7.5,9,1,0
54,2024-05-05,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2.0,0,17,2,8.5,3,3,0
60,2024-05-11,Mumbai Indians,"Eden Gardens, Kolkata",3.0,0,34,2,11.33,4,2,0
70,2024-05-21,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",1.3,0,15,1,10.0,2,0,0
73,2024-05-26,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2.3,1,19,3,7.6,7,1,0
