innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,HM Amla,104,60,8,6,173.33,not out,1
1,Kings XI Punjab,SE Marsh,26,21,5,0,123.81,c KA Pollard b MJ McClenaghan,2
1,Kings XI Punjab,WP Saha,11,15,0,0,73.33,b KH Pandya,3
1,Kings XI Punjab,GJ Maxwell,40,18,4,3,222.22,b JJ Bumrah,4
1,Kings XI Punjab,MP Stoinis,1,3,0,0,33.33,c KA Pollard b MJ McClenaghan,5
1,Kings XI Punjab,AR Patel,4,5,0,0,80.0,not out,6
2,Mumbai Indians,PA Patel,37,18,4,2,205.56,c GJ Maxwell b MP Stoinis,1
2,Mumbai Indians,JC Buttler,77,37,7,5,208.11,c GJ Maxwell b MM Sharma,2
2,Mumbai Indians,N Rana,62,34,0,7,182.35,not out,3
2,Mumbai Indians,HH Pandya,15,4,2,1,375.0,not out,4
