match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2018-04-09,Rajasthan Royals,Rajiv Gandhi International Stadium,78,57,13,1,136.84,not out,2
7,2018-04-12,Mumbai Indians,Rajiv Gandhi International Stadium,45,28,8,0,160.71,c JJ Bumrah b M Markande,2
10,2018-04-14,Kolkata Knight Riders,Eden Gardens,7,7,1,0,100.0,b SP Narine,2
16,2018-04-19,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,0,1,0,0,0.0,retired hurt,2
23,2018-04-24,Mumbai Indians,Wankhede Stadium,5,6,1,0,83.33,b MJ McClenaghan,1
25,2018-04-26,Kings XI Punjab,Rajiv Gandhi International Stadium,11,8,2,0,137.5,c KK Nair b AS Rajpoot,1
28,2018-04-29,Rajasthan Royals,Sawai Mansingh Stadium,6,4,1,0,150.0,b K Gowtham,2
36,2018-05-05,Delhi Daredevils,Rajiv Gandhi International Stadium,33,30,2,1,110.0,b A Mishra,2
39,2018-05-07,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,13,19,1,0,68.42,c TG Southee b Mohammed Siraj,2
42,2018-05-10,Delhi Daredevils,Arun Jaitley Stadium,92,50,9,4,184.0,not out,2
46,2018-05-13,Chennai Super Kings,Maharashtra Cricket Association Stadium,79,49,10,3,161.22,c Harbhajan Singh b DJ Bravo,1
51,2018-05-17,Royal Challengers Bangalore,M.Chinnaswamy Stadium,18,15,0,2,120.0,c & b YS Chahal,1
54,2018-05-19,Kolkata Knight Riders,Rajiv Gandhi International Stadium,50,39,5,1,128.21,lbw b M Prasidh Krishna,1
57,2018-05-22,Chennai Super Kings,Wankhede Stadium,0,1,0,0,0.0,b DL Chahar,1
59,2018-05-25,Kolkata Knight Riders,Eden Gardens,34,24,4,1,141.67,lbw b Kuldeep Yadav,2
60,2018-05-27,Chennai Super Kings,Wankhede Stadium,26,25,2,1,104.0,b RA Jadeja,2
