innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,JH Kallis,30,29,MS Bisla,19,21,51,50
1,Kolkata Knight Riders,2,G Gambhir,12,9,JH Kallis,23,16,39,25
1,Kolkata Knight Riders,3,MK Tiwary,23,17,G Gambhir,17,9,43,26
1,Kolkata Knight Riders,4,YK Pathan,22,15,MK Tiwary,7,4,30,19
1,Kolkata Knight Riders,5,YK Pathan,22,15,MK Tiwary,7,4,30,19
2,Deccan Chargers,1,S Dhawan,6,6,IR Jaggi,3,9,10,15
2,Deccan Chargers,2,B Chipli,4,4,S Dhawan,1,1,5,5
2,Deccan Chargers,3,B Chipli,21,19,KC Sangakkara,16,15,38,34
2,Deccan Chargers,4,JP Duminy,6,8,B Chipli,19,12,28,20
2,Deccan Chargers,5,B Chipli,4,5,DT Christian,3,5,7,10
2,Deccan Chargers,6,DT Christian,22,8,DB Ravi Teja,13,8,36,16
2,Deccan Chargers,7,DB Ravi Teja,1,2,DW Steyn,2,1,3,3
2,Deccan Chargers,8,DW Steyn,11,11,A Mishra,6,4,19,15
2,Deccan Chargers,9,I Sharma,1,1,A Mishra,6,1,8,2
