innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,MP Stoinis,0,1,0,0,0.0,c Q de Kock b TA Boult,1
1,Delhi Capitals,S Dhawan,15,13,3,0,115.38,b J Yadav,2
1,Delhi Capitals,AM Rahane,2,4,0,0,50.0,c Q de Kock b TA Boult,3
1,Delhi Capitals,SS Iyer,65,50,6,2,130.0,not out,4
1,Delhi Capitals,RR Pant,56,38,4,2,147.37,c HH Pandya b NM Coulter-Nile,5
1,Delhi Capitals,SO Hetmyer,5,5,1,0,100.0,c NM Coulter-Nile b TA Boult,6
1,Delhi Capitals,AR Patel,9,9,1,0,100.0,c AS Roy b NM Coulter-Nile,7
1,Delhi Capitals,K Rabada,0,0,0,0,0.0,run out (),8
2,Mumbai Indians,RG Sharma,68,51,5,4,133.33,c Lalit Yadav b A Nortje,1
2,Mumbai Indians,Q de Kock,20,12,3,1,166.67,c RR Pant b MP Stoinis,2
2,Mumbai Indians,SA Yadav,19,20,1,1,95.0,run out (),3
2,Mumbai Indians,Ishan Kishan,33,19,3,1,173.68,not out,4
2,Mumbai Indians,KA Pollard,9,4,2,0,225.0,b K Rabada,5
2,Mumbai Indians,HH Pandya,3,5,0,0,60.0,c AM Rahane b A Nortje,6
2,Mumbai Indians,KH Pandya,1,1,0,0,100.0,not out,7
