innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,G Gambhir,46,6.5
1,Kolkata Knight Riders,2,JH Kallis,47,7.1
1,Kolkata Knight Riders,3,EJG Morgan,50,8.4
1,Kolkata Knight Riders,4,YK Pathan,55,8.6
1,Kolkata Knight Riders,5,DB Das,82,13.4
1,Kolkata Knight Riders,6,MK Tiwary,89,15.1
1,Kolkata Knight Riders,7,R Bhatia,90,16.3
1,Kolkata Knight Riders,8,LR Shukla,91,16.5
1,Kolkata Knight Riders,9,SP Narine,107,18.3
2,Chennai Super Kings,1,R Ashwin,24,5.3
2,Chennai Super Kings,2,M Vijay,31,8.2
2,Chennai Super Kings,3,SK Raina,40,9.6
2,Chennai Super Kings,4,MS Dhoni,54,12.3
2,Chennai Super Kings,5,S Badrinath,71,16.3
2,Chennai Super Kings,6,MEK Hussey,89,17.5
